LONGITUDE,LATITUDE,ALT_GEOM,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOTENCIAL,DATUM_ALT,FONT_ALT,GRAV_OBS
-44.07638889,-2.55027778,,"7,0530",,"68,981",Imbituba,Nivelamento Geométrico,"978.005,35"
-44.06916667,-2.55222222,,"33,5581",,"328,211",Imbituba,Nivelamento Geométrico,"978.000,60"
-44.06111111,-2.55444444,,"8,1428",,"79,640",Imbituba,Nivelamento Geométrico,"978.008,58"
-44.05666667,-2.56333333,,"5,0227",,"49,124",Imbituba,Nivelamento Geométrico,"978.010,41"
-44.05638889,-2.55722222,,"30,0349",,"293,753",Imbituba,Nivelamento Geométrico,"978.004,79"
-44.05527778,-2.56222222,,"20,4657",,"200,163",Imbituba,Nivelamento Geométrico,"978.007,09"
-44.30916667,-2.64138889,,"20,7071",,"202,524",Imbituba,Nivelamento Geométrico,"977.986,81"
-44.26388889,-2.62777778,,"34,1955",,"334,445",Imbituba,Nivelamento Geométrico,"977.984,09"
-44.25888889,-2.62222222,,"40,2901",,"394,052",Imbituba,Nivelamento Geométrico,"977.981,05"
-44.25277778,-2.61527778,,"48,8614",,"477,882",Imbituba,Nivelamento Geométrico,"977.978,68"
-44.24694444,-2.60611111,,"28,6623",,"280,328",Imbituba,Nivelamento Geométrico,"977.982,00"
-44.23972222,-2.59888889,,,,,,,"977.974,70"
-44.24361111,-2.59333333,,"49,8376",,"487,429",Imbituba,Nivelamento Geométrico,"977.976,21"
-44.24333333,-2.58638889,,"50,8729",,"497,555",Imbituba,Nivelamento Geométrico,"977.975,44"
-44.23694444,-2.58388889,,"51,6876",,"505,523",Imbituba,Nivelamento Geométrico,"977.975,74"
-44.24166667,-2.58027778,,"51,9149",,"507,746",Imbituba,Nivelamento Geométrico,"977.975,27"
-44.24055556,-2.5775,,"49,6732",,"485,822",Imbituba,Nivelamento Geométrico,"977.975,95"
-44.23444444,-2.57083333,,"45,6940",,"446,904",Imbituba,Nivelamento Geométrico,"977.976,91"
-44.23027778,-2.56527778,,"40,7148",,"398,206",Imbituba,Nivelamento Geométrico,"977.978,49"
-44.37416667,-2.82138889,,"4,7661",,"46,615",Imbituba,Nivelamento Geométrico,"978.024,11"
-44.37361111,-2.80194444,,"4,7023",,"45,991",Imbituba,Nivelamento Geométrico,"978.024,04"
-44.37333333,-2.78277778,,"4,3966",,"43,001",Imbituba,Nivelamento Geométrico,"978.024,63"
-44.36361111,-2.76555556,,"4,0416",,"39,529",Imbituba,Nivelamento Geométrico,"978.020,51"
-44.34277778,-2.74694444,,"30,9352",,"302,559",Imbituba,Nivelamento Geométrico,"978.009,78"
-44.32972222,-2.72944444,,"26,6015",,"260,173",Imbituba,Nivelamento Geométrico,"978.006,29"
-44.31944444,-2.71555556,,"38,3559",,"375,135",Imbituba,Nivelamento Geométrico,"978.000,73"
-44.29916667,-2.68722222,,"31,2759",,"305,891",Imbituba,Nivelamento Geométrico,"977.995,94"
-44.29861111,-2.66916667,,"23,3778",,"228,644",Imbituba,Nivelamento Geométrico,"977.993,73"
-44.28916667,-2.66833333,,"25,3609",,"248,040",Imbituba,Nivelamento Geométrico,"977.994,22"
-44.30277778,-2.65777778,,"17,2951",,"169,153",Imbituba,Nivelamento Geométrico,"977.992,31"
-44.28111111,-2.64944444,,"31,9503",,"312,486",Imbituba,Nivelamento Geométrico,"977.989,11"
-44.37388889,-2.84416667,,"4,5965",,"44,956",Imbituba,Nivelamento Geométrico,"978.026,38"
-44.37444444,-2.86361111,,"4,6952",,"45,921",Imbituba,Nivelamento Geométrico,"978.026,94"
-44.37416667,-2.88305556,,"4,7609",,"46,564",Imbituba,Nivelamento Geométrico,"978.032,72"
-44.34888889,-2.91555556,,"10,6444",,"104,107",Imbituba,Nivelamento Geométrico,"978.040,82"
-44.34277778,-2.91972222,,"21,7544",,"212,767",Imbituba,Nivelamento Geométrico,"978.039,18"
-44.33111111,-2.93527778,,"25,1911",,"246,380",Imbituba,Nivelamento Geométrico,"978.037,61"
-44.32472222,-2.95222222,,"42,3839",,"414,531",Imbituba,Nivelamento Geométrico,"978.033,60"
-44.28083333,-2.95027778,,"27,2969",,"266,975",Imbituba,Nivelamento Geométrico,"978.037,58"
-44.27333333,-2.9475,,"15,6825",,"153,382",Imbituba,Nivelamento Geométrico,"978.040,38"
-44.26388889,-2.94472222,,"21,3832",,"209,137",Imbituba,Nivelamento Geométrico,"978.039,21"
-44.25527778,-2.94222222,,"10,3548",,"101,275",Imbituba,Nivelamento Geométrico,"978.041,30"
-44.25027778,-2.93777778,,"13,3308",,"130,381",Imbituba,Nivelamento Geométrico,"978.040,91"
-44.24527778,-2.93444444,,"9,9861",,"97,669",Imbituba,Nivelamento Geométrico,"978.040,36"
-44.24555556,-2.94083333,,"14,5559",,"142,363",Imbituba,Nivelamento Geométrico,"978.039,17"
-43.22975556,-3.04001944,"60,430",,,,,,"978.011,75"
-43.18888889,-3.02694444,,"74,3789","0,096","727,452",Imbituba,Nivelamento Geométrico,"978.011,29"
-43.11049167,-3.023275,"65,670",,,,,,"978.006,06"
-43.17194444,-3.01333333,,"84,1807","0,096","823,316",Imbituba,Nivelamento Geométrico,"978.007,29"
-43.14049444,-3.00781667,"23,570",,,,,,"978.014,94"
-43.07861111,-2.98416667,,"54,3858","0,096","531,914",Imbituba,Nivelamento Geométrico,"978.009,23"
-43.03388889,-2.95944444,,"33,8651","0,096","331,215",Imbituba,Nivelamento Geométrico,"978.006,82"
-43.01163889,-2.94233889,"30,350",,,,,,"978.001,13"
-42.98611111,-2.89917222,"27,820",,,,,,"977.997,87"
-42.94538056,-2.88073333,"25,670",,,,,,"977.990,51"
-42.90805556,-2.85583333,,"6,8969","0,097","67,455",Imbituba,Nivelamento Geométrico,"977.987,61"
-44.3225,-3.0725,,"18,9464",,"185,304",Imbituba,Nivelamento Geométrico,"978.031,36"
-44.32166667,-3.06083333,,"41,8719",,"409,524",Imbituba,Nivelamento Geométrico,"978.025,99"
-44.31694444,-3.04361111,,"36,4533",,"356,528",Imbituba,Nivelamento Geométrico,"978.026,74"
-44.31361111,-3.01027778,,"33,0095",,"322,847",Imbituba,Nivelamento Geométrico,"978.027,85"
-44.31222222,-2.99055556,,"30,2447",,"295,806",Imbituba,Nivelamento Geométrico,"978.027,58"
-44.31833333,-2.96861111,,"28,6229",,"279,944",Imbituba,Nivelamento Geométrico,"978.029,40"
-44.31305556,-2.96722222,,"26,5526",,"259,696",Imbituba,Nivelamento Geométrico,"978.029,82"
-44.29944444,-2.95805556,,"21,9329",,"214,513",Imbituba,Nivelamento Geométrico,"978.035,19"
-44.29055556,-2.95333333,,"31,5312",,"308,388",Imbituba,Nivelamento Geométrico,"978.036,29"
-43.47306944,-3.29031944,"70,550",,,,,,"978.027,36"
-43.43212778,-3.27048333,"15,590",,,,,,"978.043,73"
-43.4244,-3.22719722,"57,040",,,,,,"978.034,15"
-43.38973062,-3.20409072,"48,447",,,,,,"978.035,54"
-43.35879167,-3.17287222,"42,460",,,,,,"978.035,41"
-43.32088888,-3.14708524,"68,377","90,6505","0,095","886,593",Imbituba,Nivelamento Geométrico,"978.028,36"
-43.2925,-3.10638889,,"66,7727","0,095","653,062",Imbituba,Nivelamento Geométrico,"978.026,92"
-43.25877778,-3.06402222,"70,930",,,,,,"978.013,69"
-44.39527778,-3.36555556,,"25,2276","0,093","246,738",Imbituba,Nivelamento Geométrico,"977.986,84"
-44.47305556,-3.36361111,,"37,8225","0,095","369,921",Imbituba,Nivelamento Geométrico,"977.982,83"
-44.41277778,-3.35194444,,,,,,,"977.988,44"
-44.45777778,-3.34583333,,"39,0199","0,095","381,632",Imbituba,Nivelamento Geométrico,"977.984,32"
-44.42833333,-3.34138889,,,,,,,"977.988,06"
-44.58277778,-3.32388889,,,,,,,"977.981,53"
-44.43166667,-3.31583333,,"34,2906",,"335,377",Imbituba,Nivelamento Geométrico,"977.988,07"
-44.59166667,-3.30722222,,,,,,,"977.982,49"
-44.41722222,-3.29833333,,"40,8142",,"399,181",Imbituba,Nivelamento Geométrico,"977.988,68"
-44.40694444,-3.27833333,,"43,9041",,"429,401",Imbituba,Nivelamento Geométrico,"977.991,32"
-44.61777778,-3.26527778,,,,,,,"977.991,47"
-44.39527778,-3.26472222,,"48,3816",,"473,192",Imbituba,Nivelamento Geométrico,"977.992,56"
-44.62,-3.26416667,,,,,,,"977.991,82"
-44.38194444,-3.24944444,,"39,4824",,"386,155",Imbituba,Nivelamento Geométrico,"977.998,35"
-44.67527778,-2.87222222,,,,,,,"978.024,48"
-44.68583333,-2.86777778,,,,,,,"978.023,63"
-44.69722222,-2.85833333,,,,,,,"978.021,05"
-44.70611111,-2.85222222,,,,,,,"978.017,13"
-44.72,-2.85055556,,,,,,,"978.016,51"
-44.37222222,-3.23805556,,"39,1504",,"382,908",Imbituba,Nivelamento Geométrico,"978.002,10"
-44.36194444,-3.20083333,,"35,1893",,"344,167",Imbituba,Nivelamento Geométrico,"978.010,90"
-44.36166667,-3.22361111,,"34,7367",,"339,740",Imbituba,Nivelamento Geométrico,"978.007,29"
-44.35138889,-3.18888889,,"33,4974",,"327,619",Imbituba,Nivelamento Geométrico,"978.014,33"
-44.35861111,-3.39527778,,"20,7955","0,090","203,390",Imbituba,Nivelamento Geométrico,"977.984,02"
-44.35777778,-3.39277778,,"21,1108","0,090","206,474",Imbituba,Nivelamento Geométrico,"977.984,06"
-44.34166667,-3.17222222,,"37,4499",,"366,276",Imbituba,Nivelamento Geométrico,"978.018,32"
-44.35194444,-3.40277778,,"23,3398","0,090","228,274",Imbituba,Nivelamento Geométrico,"977.983,66"
-44.34861111,-3.40888889,,"38,3459","0,090","375,040",Imbituba,Nivelamento Geométrico,"977.979,70"
-44.33083333,-3.15222222,,"27,6465",,"270,395",Imbituba,Nivelamento Geométrico,"978.022,44"
-44.34277778,-3.42333333,,"27,2337","0,090","266,358",Imbituba,Nivelamento Geométrico,"977.981,97"
-44.32583333,-3.14333333,,"29,2442",,"286,021",Imbituba,Nivelamento Geométrico,"978.022,32"
-44.32555556,-3.13861111,,"32,3956",,"316,843",Imbituba,Nivelamento Geométrico,"978.021,37"
-44.32555556,-3.14055556,,"29,9769",,"293,187",Imbituba,Nivelamento Geométrico,"978.021,97"
-44.33611111,-3.43444444,,"33,8627","0,090","331,193",Imbituba,Nivelamento Geométrico,"977.981,24"
-44.32416667,-3.44694444,,"50,0392","0,090","489,405",Imbituba,Nivelamento Geométrico,"977.979,52"
-44.30388889,-3.45333333,,"45,2122","0,090","442,195",Imbituba,Nivelamento Geométrico,"977.984,52"
-44.06722222,-3.44638889,,"37,0940",,"362,796",Imbituba,Nivelamento Geométrico,"978.009,51"
-44.05888889,-3.43277778,,"46,4621",,"454,420",Imbituba,Nivelamento Geométrico,"978.007,13"
-44.05444444,-3.43083333,,"34,6043",,"338,446",Imbituba,Nivelamento Geométrico,"978.009,91"
-44.03944444,-3.41833333,,"46,6684",,"456,437",Imbituba,Nivelamento Geométrico,"978.007,67"
-44.02555556,-3.40583333,,"47,6270",,"465,813",Imbituba,Nivelamento Geométrico,"978.008,40"
-44.02416667,-3.40805556,,"40,8431",,"399,464",Imbituba,Nivelamento Geométrico,"978.009,24"
-43.69036667,-3.37904722,"67,560",,,,,,"978.033,53"
-43.52878333,-3.33425,"11,710",,,,,,"978.040,19"
-43.50785556,-3.3137,"15,300",,,,,,"978.038,64"
-44.15055556,-3.48583333,,"51,6078","0,090","504,747",Imbituba,Nivelamento Geométrico,"978.005,24"
-44.13055556,-3.4875,,"65,5649","0,090","641,252",Imbituba,Nivelamento Geométrico,"978.003,87"
-44.10861111,-3.48722222,,"69,3840","0,090","678,604",Imbituba,Nivelamento Geométrico,"978.004,04"
-44.09027778,-3.48194444,,"51,9279","0,090","507,878",Imbituba,Nivelamento Geométrico,"978.009,03"
-44.08555556,-3.48,,"49,5338","0,090","484,462",Imbituba,Nivelamento Geométrico,"978.009,97"
-44.07555556,-3.46194444,,,,,,,"978.009,03"
-44.06916667,-3.47777778,,"47,2448","0,090","462,075",Imbituba,Nivelamento Geométrico,"978.011,16"
-44.04861111,-3.4825,,"37,9205","0,090","370,880",Imbituba,Nivelamento Geométrico,"978.015,62"
-44.02972222,-3.49777778,,"33,0351","0,090","323,099",Imbituba,Nivelamento Geométrico,"978.018,58"
-44.01444444,-3.50722222,,"39,1542","0,090","382,946",Imbituba,Nivelamento Geométrico,"978.018,99"
-43.99583333,-3.51138889,,"38,4290","0,090","375,853",Imbituba,Nivelamento Geométrico,"978.019,27"
-43.97472222,-3.52,,"26,0198","0,089","254,486",Imbituba,Nivelamento Geométrico,"978.022,27"
-44.55527778,-3.52361111,,"51,4443","0,093","503,148",Imbituba,Nivelamento Geométrico,"977.982,27"
-44.75916667,-3.50694444,,"16,5579","0,089","161,944",Imbituba,Nivelamento Geométrico,"977.995,19"
-44.54583333,-3.50166667,,"49,0199","0,094","479,436",Imbituba,Nivelamento Geométrico,"977.983,73"
-44.53777778,-3.48416667,,"61,0905","0,094","597,491",Imbituba,Nivelamento Geométrico,"977.981,51"
-44.53472222,-3.47777778,,,,,,,"977.983,61"
-44.53027778,-3.46222222,,,,,,,"977.985,37"
-44.52333333,-3.44194444,,,,,,,"977.989,54"
-44.51444444,-3.42138889,,"50,2747","0,095","491,708",Imbituba,Nivelamento Geométrico,"977.983,58"
-44.50722222,-3.40138889,,,,,,,"977.981,80"
-44.49444444,-3.38777778,,,,,,,"977.978,67"
-44.36583333,-3.38583333,,,,,,,"977.985,52"
-44.37833333,-3.37722222,,"26,5384","0,092","259,558",Imbituba,Nivelamento Geométrico,"977.984,49"
-43.87305556,-3.55277778,,"23,6172","0,089","230,988",Imbituba,Nivelamento Geométrico,"978.028,31"
-43.86277778,-3.55222222,,"21,0664","0,089","206,040",Imbituba,Nivelamento Geométrico,"978.029,29"
-43.84416667,-3.56138889,,"25,9781","0,089","254,078",Imbituba,Nivelamento Geométrico,"978.029,04"
-43.82555556,-3.57083333,,"26,5666","0,089","259,834",Imbituba,Nivelamento Geométrico,"978.029,39"
-43.81027778,-3.58583333,,"33,0766","0,089","323,505",Imbituba,Nivelamento Geométrico,"978.028,28"
-43.80583333,-3.59138889,,"37,9737","0,089","371,401",Imbituba,Nivelamento Geométrico,"978.027,62"
-43.7975,-3.60416667,,"45,4554","0,089","444,575",Imbituba,Nivelamento Geométrico,"978.026,53"
-43.77638889,-3.60555556,,"29,4823","0,089","288,351",Imbituba,Nivelamento Geométrico,"978.031,73"
-43.75777778,-3.60722222,,"32,0474","0,089","313,439",Imbituba,Nivelamento Geométrico,"978.032,10"
-43.73944444,-3.60333333,,"48,8061","0,089","477,346",Imbituba,Nivelamento Geométrico,"978.028,83"
-43.72,-3.59444444,,,,,,,"978.033,12"
-43.70027778,-3.59416667,,"31,5791","0,089","308,859",Imbituba,Nivelamento Geométrico,"978.034,57"
-43.68305556,-3.60388889,,"38,1690","0,089","373,311",Imbituba,Nivelamento Geométrico,"978.033,95"
-43.66138889,-3.60833333,,"34,0804","0,089","333,323",Imbituba,Nivelamento Geométrico,"978.036,24"
-44.37888889,-3.63277778,,"26,7242",,"261,376",Imbituba,Nivelamento Geométrico,"977.987,31"
-44.43555556,-3.63222222,,"25,6843",,"251,205",Imbituba,Nivelamento Geométrico,"977.981,16"
-44.55305556,-3.62805556,,"37,7334","0,089","369,051",Imbituba,Nivelamento Geométrico,"977.979,11"
-44.45083333,-3.6275,,"25,6004",,"250,385",Imbituba,Nivelamento Geométrico,"977.981,49"
-44.55333333,-3.62583333,,"35,3796",,"346,029",Imbituba,Nivelamento Geométrico,"977.979,41"
-44.51027778,-3.62111111,,"46,2320",,"452,170",Imbituba,Nivelamento Geométrico,"977.980,14"
-44.48833333,-3.61916667,,"29,8708",,"292,151",Imbituba,Nivelamento Geométrico,"977.982,95"
-44.48305556,-3.61833333,,"31,0706",,"303,886",Imbituba,Nivelamento Geométrico,"977.982,52"
-44.46833333,-3.61777778,,"26,6421",,"260,573",Imbituba,Nivelamento Geométrico,"977.982,52"
-44.56027778,-3.61277778,,"52,0090","0,089","508,672",Imbituba,Nivelamento Geométrico,"977.974,96"
-44.57083333,-3.59305556,,"43,4403","0,089","424,866",Imbituba,Nivelamento Geométrico,"977.977,75"
-44.63888889,-3.585,,"16,1968","0,089","158,413",Imbituba,Nivelamento Geométrico,"977.985,54"
-44.57777778,-3.57833333,,"47,5459","0,089","465,021",Imbituba,Nivelamento Geométrico,"977.978,87"
-44.62111111,-3.57805556,,"24,2567","0,089","237,242",Imbituba,Nivelamento Geométrico,"977.984,38"
-44.59972222,-3.57694444,,"37,2091","0,089","363,923",Imbituba,Nivelamento Geométrico,"977.981,01"
-44.66527778,-3.57638889,,"10,9956","0,089","107,543",Imbituba,Nivelamento Geométrico,"977.990,09"
-44.58527778,-3.56583333,,"62,6184","0,089","612,435",Imbituba,Nivelamento Geométrico,"977.977,25"
-44.70166667,-3.56472222,,"10,8756","0,089","106,369",Imbituba,Nivelamento Geométrico,"977.992,90"
-44.72222222,-3.55583333,,"13,4673","0,089","131,717",Imbituba,Nivelamento Geométrico,"977.993,68"
-44.58138889,-3.55055556,,"48,2956",,"472,353",Imbituba,Nivelamento Geométrico,"977.981,84"
-44.74138889,-3.54555556,,"13,3048","0,089","130,128",Imbituba,Nivelamento Geométrico,"977.994,65"
-44.57694444,-3.54555556,,,,,,,"977.982,26"
-44.56833333,-3.54055556,,,,,,,"977.984,27"
-44.75083333,-3.52416667,,"12,1225","0,089","118,564",Imbituba,Nivelamento Geométrico,"977.995,06"
-44.37694444,-3.63305556,,"25,1877",,"246,348",Imbituba,Nivelamento Geométrico,"977.988,20"
-44.28527778,-3.46666667,,"40,3865","0,090","394,998",Imbituba,Nivelamento Geométrico,"977.990,26"
-44.2675,-3.47222222,,"46,3522","0,090","453,345",Imbituba,Nivelamento Geométrico,"977.990,74"
-44.26027778,-3.47527778,,"55,3449","0,090","541,297",Imbituba,Nivelamento Geométrico,"977.989,44"
-44.25507438,-3.46515852,,"94,1315",,"920,641",Imbituba,Nivelamento Geométrico,"977.981,24"
-44.24888889,-3.48277778,,"57,6847","0,090","564,181",Imbituba,Nivelamento Geométrico,"977.990,50"
-44.23138889,-3.47611111,,"48,4122","0,090","473,493",Imbituba,Nivelamento Geométrico,"977.994,32"
-44.22583333,-3.47638889,,"40,5346","0,090","396,447",Imbituba,Nivelamento Geométrico,"977.996,81"
-44.21027778,-3.47694444,,"40,7898","0,090","398,943",Imbituba,Nivelamento Geométrico,"977.999,55"
-44.18944444,-3.47944444,,"46,9920","0,090","459,603",Imbituba,Nivelamento Geométrico,"978.001,74"
-44.18,-3.48944444,,,,,,,"978.001,44"
-44.17194444,-3.48833333,,"47,9880","0,090","469,344",Imbituba,Nivelamento Geométrico,"978.003,33"
-44.15333333,-3.48777778,,"53,7710","0,090","525,904",Imbituba,Nivelamento Geométrico,"978.003,93"
-43.95361111,-3.64388889,,"33,7671","0,090","330,259",Imbituba,Nivelamento Geométrico,"978.030,17"
-43.95277778,-3.62416667,,"29,7310","0,090","290,784",Imbituba,Nivelamento Geométrico,"978.029,47"
-43.95194444,-3.61277778,,"33,9433","0,090","331,982",Imbituba,Nivelamento Geométrico,"978.027,99"
-43.94388889,-3.59666667,,"34,0135","0,090","332,668",Imbituba,Nivelamento Geométrico,"978.026,80"
-43.93388889,-3.57777778,,"37,7527","0,089","369,239",Imbituba,Nivelamento Geométrico,"978.025,09"
-43.91833333,-3.56277778,,"33,4020","0,089","326,687",Imbituba,Nivelamento Geométrico,"978.024,83"
-43.89416667,-3.55416667,,"40,4716","0,089","395,831",Imbituba,Nivelamento Geométrico,"978.023,87"
-43.91555556,-3.55333333,,"32,1668","0,089","314,607",Imbituba,Nivelamento Geométrico,"978.024,65"
-43.91638889,-3.54277778,,"43,2936","0,089","423,431",Imbituba,Nivelamento Geométrico,"978.021,71"
-43.92611111,-3.54138889,,"33,5856","0,089","328,483",Imbituba,Nivelamento Geométrico,"978.023,45"
-43.94666667,-3.53416667,,"44,6852","0,089","437,042",Imbituba,Nivelamento Geométrico,"978.023,86"
-43.96458389,-3.52331153,"10,227","34,6901","0,089","339,285",Imbituba,Nivelamento Geométrico,"978.020,79"
-43.9175,-3.51916667,,"33,6031",,"328,654",Imbituba,Nivelamento Geométrico,"978.022,62"
-43.9175,-3.49555556,,"24,1952",,"236,641",Imbituba,Nivelamento Geométrico,"978.023,48"
-43.91555556,-3.47638889,,"31,4270",,"307,371",Imbituba,Nivelamento Geométrico,"978.022,31"
-43.91277778,-3.47,,"29,7255",,"290,729",Imbituba,Nivelamento Geométrico,"978.021,81"
-43.90611111,-3.46527778,,"21,4199",,"209,497",Imbituba,Nivelamento Geométrico,"978.019,84"
-43.57777778,-3.69361111,,"48,8529","0,089","477,804",Imbituba,Nivelamento Geométrico,"978.031,65"
-43.58111111,-3.67166667,,"36,1475","0,089","353,540",Imbituba,Nivelamento Geométrico,"978.036,35"
-43.59166667,-3.65166667,,"30,1694","0,089","295,072",Imbituba,Nivelamento Geométrico,"978.038,29"
-43.60611111,-3.63611111,,"30,9314","0,089","302,524",Imbituba,Nivelamento Geométrico,"978.040,57"
-43.61972222,-3.62333333,,"34,3474","0,089","335,934",Imbituba,Nivelamento Geométrico,"978.038,21"
-43.63694444,-3.61527778,,"31,0048","0,089","303,242",Imbituba,Nivelamento Geométrico,"978.038,56"
-43.65583333,-3.60888889,,"28,0074","0,089","273,926",Imbituba,Nivelamento Geométrico,"978.037,82"
-43.65527778,-3.57305556,,"29,1768","0,090","285,363",Imbituba,Nivelamento Geométrico,"978.039,82"
-43.61833333,-3.54222222,,"41,7710","0,090","408,540",Imbituba,Nivelamento Geométrico,"978.042,87"
-43.57385833,-3.51489444,"41,960",,,,,,"978.040,90"
-43.57805556,-3.47944444,,"55,7488","0,091","545,247",Imbituba,Nivelamento Geométrico,"978.043,16"
-43.56075833,-3.45111667,"68,190",,,,,,"978.035,21"
-43.24138889,-3.72194444,,"72,0102","0,089","704,291",Imbituba,Nivelamento Geométrico,"978.029,70"
-43.22555556,-3.71944444,,"74,2671","0,089","726,364",Imbituba,Nivelamento Geométrico,"978.028,93"
-43.21777778,-3.71833333,,"71,6227","0,089","700,501",Imbituba,Nivelamento Geométrico,"978.029,27"
-43.19777778,-3.715,,"96,1192","0,089","940,084",Imbituba,Nivelamento Geométrico,"978.023,34"
-43.17777778,-3.70583333,,"99,0967","0,089","969,204",Imbituba,Nivelamento Geométrico,"978.023,33"
-43.15861111,-3.69166667,,"99,6532","0,089","974,647",Imbituba,Nivelamento Geométrico,"978.023,45"
